job_id,client_id,pay_amount,pay_verified,response_time_hours,complaints_count,complaints_payment_related,info_complete,profile_complete,past_jobs,past_paid_jobs,account_age_days,risk_label
J1389,C767,806.22,1,17.24,0,0,1,1,3,3,517,safe
J1390,C856,792.75,0,35.38,0,0,1,0,5,2,620,high_risk
J1391,C718,311.3,0,20.19,0,0,1,0,0,0,29,high_risk
J1392,C994,507.26,0,46.52,0,0,0,0,5,2,640,high_risk
J1393,C216,2459.65,0,25.85,2,1,1,0,2,1,656,high_risk
J1394,C171,686.37,0,33.48,0,0,1,0,0,0,8,high_risk
J1395,C720,594.06,1,6.11,0,0,1,1,6,6,1665,safe
J1396,C729,833.15,0,48.35,0,0,1,1,2,1,448,caution
J1397,C941,541.25,0,17.9,3,1,0,0,0,0,22,high_risk
J1398,C391,665.28,0,13.17,0,0,1,0,3,1,501,high_risk
J1399,C180,371.3,1,16.2,0,0,0,0,5,5,1167,caution
J1400,C333,206.87,0,20.32,0,0,1,0,0,0,29,high_risk
J1401,C250,634.21,1,42.13,0,0,1,1,4,3,345,safe
J1402,C546,529.67,0,14.99,2,1,0,0,1,0,114,high_risk
J1403,C266,610.73,0,58.9,0,0,0,0,0,0,5,high_risk
J1404,C157,783.09,1,32.65,0,0,1,1,11,9,1982,safe
J1405,C797,567.31,1,18.72,0,0,1,1,5,5,1118,safe
J1406,C123,665.91,0,23.26,2,1,0,0,0,0,8,high_risk
J1407,C1076,704.34,1,18.28,3,1,0,0,6,6,1295,high_risk
J1408,C773,470.51,0,82.53,0,0,0,0,1,0,11,high_risk
J1409,C65,380.05,1,4.96,2,0,1,1,5,5,872,caution
J1410,C172,895.69,1,23.54,1,0,1,1,8,8,1546,caution
J1411,C1032,577.2,1,16.36,1,1,1,1,6,6,1033,caution
J1412,C1116,557.43,0,93.13,0,0,1,1,1,0,29,high_risk
J1413,C497,1639.1,0,35.06,0,0,1,0,3,1,386,high_risk
J1414,C1103,549.44,0,40.1,0,0,0,0,0,0,10,high_risk
J1415,C1001,564.47,0,55.16,0,0,0,0,0,0,27,high_risk
J1416,C791,312.73,0,17.39,0,0,0,0,0,0,4,high_risk
J1417,C999,1546.08,1,7.47,1,0,1,1,4,4,764,caution
J1418,C1079,448.89,1,17.14,0,0,1,1,0,0,22,caution
J1419,C775,57.98,1,10.87,0,0,0,0,8,8,1342,caution
J1420,C302,395.24,1,8.44,0,0,1,1,1,1,45,safe
J1421,C293,693.69,1,55.85,1,0,1,1,0,0,13,caution
J1422,C310,320.43,0,107.38,0,0,0,0,0,0,26,high_risk
J1423,C37,983.68,1,4.37,0,0,0,0,0,0,7,caution
J1424,C889,3098.77,1,12.48,0,0,1,1,10,9,1464,safe
J1425,C205,947.28,1,5.96,0,0,1,1,3,3,869,safe
J1426,C626,279.55,0,59.76,0,0,1,1,0,0,22,high_risk
J1427,C387,257.99,0,30.99,0,0,1,0,3,2,494,caution
J1428,C974,452.15,1,48.38,1,0,0,0,0,0,9,caution
J1429,C926,246.34,0,16.17,0,0,0,0,1,0,569,high_risk
J1430,C538,408.74,1,6.89,0,0,1,1,5,5,1528,safe
J1431,C857,817.59,0,23.77,0,0,1,0,1,0,119,high_risk
J1432,C112,438.42,0,18.95,0,0,0,0,1,0,81,high_risk
J1433,C629,181.69,1,11.53,0,0,1,1,9,9,1093,safe
J1434,C148,560.3,0,74.6,0,0,1,0,0,0,18,high_risk
J1435,C40,764.54,0,48.44,0,0,1,0,0,0,1,high_risk
J1436,C350,125.85,0,30.63,4,1,0,0,0,0,10,high_risk
J1437,C142,996.9,0,28.0,3,0,1,0,9,5,1545,caution
J1438,C368,511.17,0,10.49,0,0,0,0,5,2,930,high_risk
J1439,C1114,260.53,1,3.77,0,0,1,1,0,0,892,safe
J1440,C959,466.51,1,25.2,0,0,1,1,9,9,868,safe
J1441,C864,788.12,0,23.18,0,0,0,0,0,0,3,high_risk
J1442,C618,424.49,0,64.09,0,0,0,0,10,4,1147,high_risk
J1443,C1098,591.55,0,30.45,0,0,0,0,0,0,16,high_risk
J1444,C834,605.87,0,39.67,0,0,0,0,0,0,26,high_risk
J1445,C649,341.34,1,20.05,0,0,1,1,2,1,141,caution
J1446,C234,1042.13,0,47.87,0,0,0,0,5,2,1142,high_risk
J1447,C68,698.98,1,8.95,0,0,1,1,5,5,816,safe
J1448,C1106,509.81,0,31.27,0,0,1,1,0,0,12,high_risk
J1449,C938,541.79,1,12.05,0,0,1,1,7,7,1717,safe
J1450,C111,492.89,0,45.93,0,0,0,0,0,0,23,high_risk
J1451,C1188,474.39,0,30.44,0,0,0,0,1,0,804,high_risk
J1452,C700,538.76,1,7.86,0,0,1,1,12,12,1806,safe
J1453,C614,276.54,1,17.99,0,0,0,1,0,0,4,caution
J1454,C402,577.9,0,15.21,0,0,1,0,0,0,1,high_risk
J1455,C106,299.65,0,36.67,0,0,0,0,0,0,0,high_risk
J1456,C873,965.19,1,13.08,0,0,1,1,12,12,1848,safe
J1457,C768,622.5,1,6.76,0,0,0,1,12,11,1212,caution
J1458,C227,556.44,1,10.29,1,0,1,1,2,2,750,caution
J1459,C910,286.91,0,19.92,0,0,0,0,2,0,329,high_risk
J1460,C719,1760.82,0,20.15,0,0,0,0,11,5,1572,high_risk
J1461,C998,405.18,0,57.66,0,0,0,0,0,0,24,high_risk
J1462,C995,620.98,1,16.08,0,0,1,1,15,15,1710,safe
J1463,C903,1646.74,1,35.76,1,1,0,0,0,0,27,caution
J1464,C755,117.05,0,77.24,0,0,1,1,2,0,325,high_risk
J1465,C1175,808.28,1,28.74,0,0,0,0,6,6,688,caution
J1466,C341,615.83,1,4.85,1,0,0,1,7,6,1251,caution
J1467,C461,1725.57,1,8.22,0,0,1,1,3,3,504,safe
J1468,C1104,893.25,0,81.88,0,0,0,0,0,0,22,high_risk
J1469,C889,496.29,1,9.61,0,0,1,1,8,7,1651,safe
J1470,C916,741.88,1,9.24,0,0,1,1,5,5,1075,safe
J1471,C867,173.31,0,33.13,0,0,1,0,4,2,811,caution
J1472,C363,434.38,0,30.85,0,0,0,0,0,0,21,high_risk
J1473,C461,441.62,0,102.07,0,0,0,0,0,0,5,high_risk
J1474,C35,302.62,0,33.22,0,0,0,0,0,0,11,high_risk
J1475,C1072,323.07,1,69.9,0,0,1,1,0,0,3,caution
J1476,C420,529.71,0,19.37,2,1,0,0,3,1,530,high_risk
J1477,C288,465.12,0,18.28,2,1,1,0,0,0,210,high_risk
J1478,C696,460.77,1,7.38,2,0,1,1,1,1,100,caution
J1479,C815,397.86,0,16.91,2,1,0,0,1,1,897,high_risk
J1480,C569,704.08,1,22.97,2,0,0,0,9,9,1101,caution
J1481,C489,251.01,1,7.34,4,1,1,1,0,0,4,high_risk
J1482,C305,510.76,0,14.84,2,0,1,0,8,3,1572,high_risk
J1483,C337,2189.43,0,49.99,0,0,0,0,0,0,8,high_risk
J1484,C1096,393.89,0,9.95,0,0,0,0,0,0,3,high_risk
J1485,C138,64.29,1,5.04,3,0,1,1,6,5,1637,caution
J1486,C673,491.92,1,11.81,0,0,1,1,5,5,1324,safe
J1487,C11,377.22,1,21.01,0,0,1,1,0,0,7,caution
J1488,C594,555.36,0,22.16,3,1,1,0,2,1,466,high_risk
J1489,C270,1114.63,1,15.82,0,0,1,1,6,5,1579,safe
J1490,C1105,534.5,1,7.27,0,0,1,1,3,3,1402,safe
J1491,C863,2126.8,1,30.21,0,0,0,1,2,2,1178,caution
J1492,C1098,343.31,0,46.83,0,0,0,0,0,0,37,high_risk
J1493,C565,534.79,0,22.45,0,0,0,0,0,0,15,high_risk
J1494,C516,477.49,1,13.29,0,0,0,0,9,9,1721,caution
J1495,C918,334.72,0,8.34,0,0,0,0,10,6,1299,caution
J1496,C330,317.9,0,47.36,0,0,0,0,0,0,40,high_risk
J1497,C1165,594.85,0,12.58,3,1,1,0,1,1,597,high_risk
J1498,C682,365.4,0,19.63,0,0,1,0,3,1,1151,high_risk
J1499,C184,311.47,1,12.48,0,0,1,0,13,12,1629,caution
J1500,C671,763.69,1,5.33,0,0,1,1,7,7,906,safe
J1501,C417,805.85,1,7.39,0,0,1,1,11,9,1717,safe
J1502,C998,314.13,1,15.23,1,1,1,1,12,11,1597,caution
J1503,C249,711.45,0,20.11,0,0,0,0,2,1,556,caution
J1504,C802,172.09,1,25.1,0,0,0,0,5,4,414,caution
J1505,C704,309.59,1,19.01,1,1,1,1,12,10,1808,caution
J1506,C158,256.95,0,21.99,0,0,1,0,0,0,1,high_risk
J1507,C920,399.65,1,9.28,0,0,1,1,10,9,1702,safe
J1508,C125,499.64,1,9.28,0,0,1,1,13,13,1846,safe
J1509,C258,248.55,0,28.72,0,0,1,0,0,0,22,high_risk
J1510,C387,412.53,1,48.66,0,0,1,0,1,1,17,caution
J1511,C960,310.38,1,13.67,0,0,1,1,11,11,1820,safe
J1512,C215,546.4,0,11.07,1,1,1,1,0,0,29,high_risk
J1513,C48,523.25,0,24.71,0,0,0,0,0,0,18,high_risk
J1514,C183,777.44,0,27.74,5,1,0,0,0,0,10,high_risk
J1515,C779,149.84,1,21.2,0,0,1,1,0,0,12,caution
J1516,C681,2964.75,1,48.49,0,0,1,1,0,0,24,caution
J1517,C1018,726.92,0,43.48,0,0,1,0,2,1,715,caution
J1518,C24,391.71,0,34.42,5,0,0,0,0,0,15,high_risk
J1519,C1102,425.59,0,16.27,4,1,0,0,9,4,1143,high_risk
J1520,C834,2104.56,1,34.9,0,0,0,0,9,9,1683,caution
J1521,C428,700.74,0,22.69,0,0,1,0,3,2,722,caution
J1522,C654,88.76,1,7.01,0,0,1,1,0,0,9,caution
J1523,C130,406.95,1,15.1,0,0,1,1,9,7,1885,safe
J1524,C738,586.45,0,17.44,0,0,0,0,0,0,12,high_risk
J1525,C602,513.15,0,40.28,2,1,0,0,3,1,531,high_risk
J1526,C1045,504.42,0,21.41,0,0,1,0,8,3,1365,high_risk
J1527,C560,402.44,0,22.57,3,1,0,0,1,1,583,high_risk
J1528,C1012,399.75,1,2.35,0,0,1,1,3,3,971,safe
J1529,C751,421.37,0,69.86,0,0,0,0,0,0,11,high_risk
J1530,C1094,321.51,0,13.36,0,0,1,0,2,1,607,caution
J1531,C697,721.57,0,14.39,0,0,1,1,0,0,37,high_risk
J1532,C41,424.88,1,13.66,0,0,1,1,9,8,1679,safe
J1533,C240,328.4,0,24.84,0,0,1,0,9,5,1463,caution
J1534,C47,3431.43,0,118.84,0,0,0,1,0,0,26,high_risk
J1535,C56,589.34,0,13.0,0,0,0,0,0,0,26,high_risk
J1536,C174,531.95,0,21.55,0,0,0,0,3,1,545,high_risk
J1537,C1165,473.56,1,32.19,0,0,1,0,0,0,27,caution
J1538,C176,365.03,0,28.06,0,0,0,0,0,0,4,high_risk
J1539,C496,1936.3,0,27.06,7,0,0,0,0,0,1392,high_risk
J1540,C1162,265.28,0,127.85,0,0,1,0,4,2,898,caution
J1541,C691,432.93,0,28.21,0,0,0,0,2,0,132,high_risk
J1542,C517,196.8,1,28.23,0,0,1,1,2,2,516,safe
J1543,C46,680.0,0,40.04,0,0,0,0,1,0,212,high_risk
J1544,C203,365.2,0,56.97,0,0,0,0,0,0,17,high_risk
J1545,C210,671.27,0,24.07,0,0,0,0,1,0,203,high_risk
J1546,C775,332.83,1,4.58,1,0,1,1,8,8,1364,caution
J1547,C592,577.22,0,70.29,0,0,0,0,0,0,25,high_risk
J1548,C774,218.87,0,37.87,1,1,1,0,1,1,636,caution
J1549,C544,372.1,1,16.8,0,0,1,1,4,4,1377,safe
J1550,C655,395.63,0,24.78,0,0,1,0,10,4,1761,high_risk
J1551,C298,549.87,0,24.81,6,0,0,0,0,0,22,high_risk
J1552,C42,248.44,0,80.93,4,1,0,0,0,0,27,high_risk
J1553,C964,789.98,1,14.82,5,1,1,1,2,2,424,high_risk
J1554,C500,495.19,0,12.22,0,0,0,0,0,0,27,high_risk
J1555,C1089,486.78,0,35.44,0,0,1,0,0,0,21,high_risk
J1556,C273,208.92,0,30.5,0,0,0,0,0,0,22,high_risk
J1557,C350,560.82,1,2.52,0,0,1,1,5,4,427,safe
J1558,C474,718.91,1,9.5,0,0,0,0,6,5,1067,caution
J1559,C830,313.23,0,128.72,0,0,0,0,11,5,1422,high_risk
J1560,C122,378.9,1,4.87,0,0,1,0,0,0,22,caution
J1561,C194,447.2,0,18.31,0,0,0,0,0,0,28,high_risk
J1562,C191,435.35,0,6.3,0,0,0,0,2,1,426,caution
J1563,C126,308.71,0,8.59,4,1,1,1,5,2,610,high_risk
J1564,C436,579.14,0,9.0,2,0,1,0,4,1,850,high_risk
J1565,C216,734.22,1,5.99,1,0,1,1,3,3,1024,caution
J1566,C877,485.28,1,34.11,0,0,1,1,7,7,1834,safe
J1567,C179,318.97,0,63.03,0,0,0,0,0,0,11,high_risk
J1568,C14,276.07,1,10.43,4,1,0,1,4,4,534,high_risk
J1569,C587,984.11,1,40.62,2,0,0,0,2,2,776,caution
J1570,C187,411.65,0,27.5,0,0,1,0,0,0,23,high_risk
J1571,C253,600.27,1,6.87,0,0,1,1,14,14,1931,safe
J1572,C643,166.76,1,9.4,1,0,1,1,9,9,925,caution
J1573,C309,348.5,1,4.71,0,0,1,1,12,10,1395,safe
J1574,C95,715.23,1,3.93,2,0,1,1,10,10,1837,caution
J1575,C269,323.45,1,18.1,0,0,1,1,9,9,1697,safe
J1576,C1071,334.44,0,33.08,0,0,0,0,10,5,1372,caution
J1577,C772,571.4,1,5.63,0,0,1,1,10,10,1094,safe
J1578,C431,367.77,1,16.13,0,0,1,1,14,14,1969,safe
J1579,C1107,1257.05,1,22.3,2,0,1,1,0,0,18,caution
J1580,C725,367.26,1,10.35,2,0,0,0,3,3,744,caution
J1581,C334,479.21,1,6.88,2,0,1,1,6,5,1434,caution
J1582,C149,629.56,0,58.85,0,0,0,0,0,0,19,high_risk
J1583,C295,407.73,1,15.94,0,0,1,1,7,6,1016,safe
J1584,C1176,248.45,1,34.61,1,1,1,1,9,9,1713,caution
J1585,C150,412.31,0,35.22,0,0,0,0,3,1,378,high_risk
J1586,C753,300.83,1,6.93,0,0,0,0,0,0,11,caution
J1587,C1182,400.71,0,14.59,0,0,0,0,0,0,20,high_risk
J1588,C723,2474.97,1,14.43,0,0,0,1,0,0,28,caution
J1589,C989,500.87,0,59.46,0,0,0,0,0,0,22,high_risk
J1590,C587,680.66,1,14.77,2,1,1,1,4,3,339,high_risk
J1591,C440,343.11,1,10.28,0,0,1,0,9,7,1478,caution
J1592,C271,495.73,0,13.33,4,1,0,0,0,0,8,high_risk
J1593,C28,2856.47,0,65.45,0,0,1,0,2,1,509,caution
J1594,C674,564.77,0,85.85,0,0,0,0,0,0,19,high_risk
J1595,C636,688.72,1,8.63,0,0,0,0,0,0,7,caution
J1596,C990,488.57,1,18.15,0,0,1,1,3,2,121,safe
J1597,C234,660.65,0,31.6,4,1,0,0,7,3,777,high_risk
J1598,C308,463.08,1,18.37,0,0,1,1,0,0,215,safe
J1599,C18,217.96,0,67.41,5,1,1,0,1,0,564,high_risk
J1600,C565,629.05,1,28.65,1,0,1,1,12,11,1935,caution
J1601,C472,573.6,0,36.74,0,0,1,0,1,1,414,caution
J1602,C73,507.72,0,23.42,2,1,1,0,6,3,1293,high_risk
J1603,C794,310.43,1,12.43,0,0,1,0,5,5,1614,caution
J1604,C262,811.0,1,10.68,0,0,1,1,10,9,1765,safe
J1605,C943,658.82,1,62.67,0,0,0,1,2,2,727,caution
J1606,C801,373.07,1,12.52,1,0,1,1,11,11,1402,caution
J1607,C311,784.32,0,58.43,0,0,0,0,0,0,10,high_risk
J1608,C233,773.57,0,34.8,0,0,0,0,0,0,241,high_risk
J1609,C582,459.45,0,14.98,0,0,0,0,4,1,468,high_risk
J1610,C989,328.71,1,16.23,0,0,1,1,10,8,1503,safe
J1611,C874,594.22,1,8.19,1,0,1,1,13,13,1381,caution
J1612,C313,460.89,0,15.36,2,0,0,0,6,3,1056,caution
J1613,C1188,1038.41,1,17.4,0,0,1,1,9,8,1568,safe
J1614,C189,293.59,0,17.14,0,0,0,0,0,0,17,high_risk
J1615,C1106,812.94,1,20.63,0,0,1,1,5,4,698,safe
J1616,C206,418.51,0,31.25,3,0,1,1,4,1,609,high_risk
J1617,C378,453.22,0,78.18,0,0,0,0,0,0,5,high_risk
J1618,C675,331.64,0,48.81,0,0,1,0,0,0,28,high_risk
J1619,C496,523.72,0,20.63,0,0,1,0,0,0,8,high_risk
J1620,C119,325.34,1,23.77,0,0,1,1,12,12,1587,safe
J1621,C1114,453.58,0,54.57,0,0,1,0,1,0,291,high_risk
J1622,C540,247.46,1,25.43,0,0,1,0,8,8,1726,caution
J1623,C677,100.48,1,18.91,0,0,1,1,5,5,1189,safe
J1624,C1071,454.34,1,5.02,0,0,1,1,6,6,1384,safe
J1625,C15,760.52,1,20.36,0,0,0,1,6,6,1411,caution
J1626,C583,548.86,1,5.76,0,0,1,1,3,3,1221,safe
J1627,C861,464.85,1,11.33,0,0,0,1,1,1,19,caution
J1628,C942,2770.56,0,16.46,0,0,0,0,12,6,1620,caution
J1629,C557,34.46,0,10.58,0,0,0,0,6,2,1121,high_risk
J1630,C730,2623.98,1,13.55,1,1,1,1,2,2,1103,caution
J1631,C913,322.72,1,11.96,1,0,0,1,1,1,657,caution
J1632,C249,507.24,0,81.2,0,0,0,0,0,0,16,high_risk
J1633,C1097,341.5,0,55.88,8,1,0,0,1,0,1121,high_risk
J1634,C844,363.85,0,40.7,4,1,1,0,0,0,2,high_risk
J1635,C446,552.9,0,48.08,0,0,1,1,0,0,27,high_risk
J1636,C183,1602.49,0,25.47,0,0,0,0,4,2,748,caution
J1637,C559,352.23,1,13.93,0,0,1,0,11,11,1946,caution
J1638,C568,229.47,1,13.14,0,0,1,1,12,12,1371,safe
J1639,C528,650.81,1,11.13,0,0,1,1,7,7,927,safe
J1640,C653,450.56,1,13.84,0,0,0,1,11,11,1425,caution
J1641,C464,251.61,0,40.37,0,0,0,0,7,3,1306,high_risk
J1642,C710,158.14,0,17.61,0,0,0,0,0,0,23,high_risk
J1643,C581,552.84,1,15.72,0,0,0,0,0,0,19,caution
J1644,C1054,435.48,1,19.4,2,0,1,1,12,12,1865,caution
J1645,C747,531.54,1,8.74,0,0,0,1,3,3,655,caution
J1646,C730,5996.25,0,26.58,0,0,1,0,0,0,10,high_risk
J1647,C11,659.34,0,49.86,0,0,1,0,3,2,528,caution
J1648,C348,490.75,1,7.81,0,0,1,1,6,6,1151,safe
J1649,C1041,161.75,0,47.47,0,0,1,0,0,0,4,high_risk
J1650,C409,823.41,0,29.66,0,0,0,0,8,3,1228,high_risk
J1651,C1045,513.18,0,46.18,0,0,0,0,1,1,437,caution
J1652,C147,987.46,1,11.71,2,0,1,1,8,7,1845,caution
J1653,C223,335.82,1,10.23,0,0,1,1,1,1,18,safe
J1654,C63,240.52,1,8.24,0,0,0,1,6,6,897,caution
J1655,C144,785.77,0,98.84,1,1,0,0,0,0,27,high_risk
J1656,C93,548.5,1,10.8,2,0,0,0,5,5,823,caution
J1657,C851,748.01,0,25.55,0,0,0,0,1,0,13,high_risk
J1658,C796,254.41,1,9.23,0,0,1,1,7,7,1166,safe
J1659,C1143,251.88,0,23.05,0,0,0,0,0,0,395,high_risk
J1660,C106,294.01,0,23.46,0,0,0,1,0,0,17,high_risk
J1661,C180,25.0,1,17.1,1,0,0,1,8,8,1935,caution
J1662,C723,395.4,0,38.9,0,0,1,0,0,0,7,high_risk
J1663,C986,125.34,0,25.68,0,0,1,0,1,0,22,high_risk
J1664,C760,515.04,0,56.46,0,0,1,0,0,0,8,high_risk
J1665,C1141,480.7,0,32.1,0,0,1,0,1,0,207,high_risk
J1666,C850,320.8,1,27.01,0,0,1,1,5,5,841,safe
J1667,C984,602.03,1,14.73,0,0,1,1,11,11,1395,safe
J1668,C245,531.77,1,15.23,2,0,1,1,0,0,12,caution
J1669,C661,765.8,1,10.78,2,0,1,1,7,7,1219,caution
J1670,C398,869.43,0,32.69,0,0,0,1,0,0,8,high_risk
J1671,C1107,526.54,1,18.55,0,0,1,0,4,4,694,caution
J1672,C958,586.46,1,12.17,2,0,1,1,1,1,532,caution
J1673,C17,616.75,0,20.81,0,0,1,0,1,0,543,high_risk
J1674,C291,885.36,1,21.67,2,0,0,0,3,3,533,caution
J1675,C1036,218.17,1,15.8,1,0,1,1,7,7,1445,caution
J1676,C1196,386.18,0,27.42,3,1,1,0,4,2,694,high_risk
J1677,C832,224.07,1,22.22,0,0,1,0,14,14,1490,caution
J1678,C900,374.12,0,28.62,0,0,0,1,0,0,7,high_risk
J1679,C469,422.58,1,12.27,0,0,1,1,5,5,674,safe
J1680,C1102,324.6,0,53.46,3,0,0,0,1,0,26,high_risk
J1681,C1033,583.46,0,59.18,0,0,1,0,0,0,10,high_risk
J1682,C845,600.51,1,29.73,0,0,0,0,0,0,20,caution
J1683,C886,498.45,0,17.14,0,0,0,0,1,0,559,high_risk
J1684,C140,564.56,1,15.26,0,0,1,1,6,6,1439,safe
J1685,C956,854.89,0,37.57,1,1,0,0,1,0,26,high_risk
J1686,C1089,571.92,0,34.3,2,1,1,0,1,0,929,high_risk
J1687,C343,949.84,1,44.44,0,0,0,0,12,11,1211,caution
J1688,C1027,341.27,1,10.74,0,0,0,1,10,10,1361,caution
J1689,C691,326.07,0,27.47,0,0,1,0,1,0,240,high_risk
J1690,C1193,783.08,1,14.33,0,0,0,0,0,0,11,caution
J1691,C432,399.12,1,13.26,0,0,0,0,8,8,575,caution
J1692,C1035,294.0,1,10.95,0,0,1,1,0,0,20,caution
J1693,C788,271.35,0,19.22,0,0,1,0,0,0,21,high_risk
J1694,C552,384.99,1,3.77,0,0,1,1,9,9,1841,safe
J1695,C889,376.93,1,8.03,0,0,1,1,2,2,594,safe
J1696,C484,347.17,0,15.24,0,0,1,1,4,2,923,caution
J1697,C777,674.9,1,14.36,0,0,0,0,3,3,453,caution
J1698,C599,441.4,0,19.62,0,0,0,0,0,0,116,high_risk
J1699,C1055,483.8,0,68.0,4,1,0,0,0,0,6,high_risk
J1700,C659,649.49,0,41.93,0,0,1,0,0,0,14,high_risk
J1701,C155,664.53,0,57.12,0,0,1,0,0,0,27,high_risk
J1702,C806,377.65,1,29.66,1,0,1,1,0,0,12,caution
J1703,C664,741.08,1,28.0,2,0,1,1,10,9,1684,caution
J1704,C740,495.27,1,29.48,3,0,1,1,0,0,15,caution
J1705,C645,381.91,1,7.17,0,0,1,1,5,5,1175,safe
J1706,C956,682.25,0,45.4,1,1,0,0,7,2,1824,high_risk
J1707,C899,578.45,0,32.86,0,0,1,0,5,2,982,high_risk
J1708,C859,558.75,0,60.82,0,0,0,0,1,0,110,high_risk
J1709,C581,427.54,1,15.11,0,0,0,0,1,1,544,caution
J1710,C328,499.69,0,53.88,0,0,0,0,8,2,1595,high_risk
J1711,C306,353.85,1,12.93,0,0,1,1,1,1,1590,safe
J1712,C362,457.57,0,29.48,0,0,1,0,4,2,649,caution
J1713,C306,415.86,1,18.17,2,0,1,1,7,5,417,caution
J1714,C878,548.77,0,22.45,4,1,1,0,3,1,604,high_risk
J1715,C403,807.6,0,50.99,4,1,0,0,0,0,12,high_risk
J1716,C1089,464.76,1,4.9,1,0,1,1,6,5,1489,caution
J1717,C499,657.03,0,48.92,0,0,0,0,0,0,10,high_risk
J1718,C970,526.64,1,5.68,2,0,1,1,0,0,121,caution
J1719,C823,729.49,1,16.99,0,0,1,1,6,6,1490,safe
J1720,C1195,840.61,1,1.87,0,0,1,1,3,3,1512,safe
J1721,C505,397.59,1,4.1,0,0,1,1,9,9,1237,safe
J1722,C120,578.92,0,30.93,0,0,1,1,0,0,0,high_risk
J1723,C265,250.75,0,23.16,0,0,1,1,0,0,106,high_risk
J1724,C142,697.05,0,31.45,0,0,0,0,0,0,25,high_risk
J1725,C165,563.71,0,56.46,0,0,1,0,0,0,4,high_risk
J1726,C979,304.5,0,64.04,3,1,0,0,0,0,23,high_risk
J1727,C846,820.49,0,167.09,0,0,0,0,0,0,27,high_risk
J1728,C442,436.36,0,27.84,0,0,1,0,1,0,209,high_risk
J1729,C135,428.22,0,50.44,0,0,1,0,7,4,1500,caution
J1730,C1074,441.45,0,22.26,0,0,1,0,1,0,12,high_risk
J1731,C357,753.08,1,11.84,0,0,0,1,0,0,28,caution
J1732,C656,346.92,0,22.36,0,0,1,0,0,0,7,high_risk
J1733,C256,756.16,0,25.38,0,0,0,0,1,0,64,high_risk
J1734,C805,3584.47,0,41.84,0,0,0,0,0,0,11,high_risk
J1735,C103,773.12,0,50.66,0,0,0,0,2,1,393,caution
J1736,C383,653.13,0,45.03,0,0,0,0,0,0,1,high_risk
J1737,C1062,570.38,0,81.62,4,1,0,0,0,0,24,high_risk
J1738,C24,639.26,1,33.51,0,0,1,0,10,9,1379,caution
J1739,C88,1629.12,1,12.48,0,0,1,1,7,6,1397,safe
J1740,C708,358.98,0,34.38,0,0,0,0,1,0,17,high_risk
J1741,C285,3718.38,0,14.66,0,0,0,0,0,0,4,high_risk
J1742,C413,485.64,1,8.8,0,0,0,1,10,10,1982,caution
J1743,C206,752.61,0,22.52,0,0,0,0,0,0,29,high_risk
J1744,C150,745.52,1,7.7,0,0,1,1,8,8,1998,safe
J1745,C1024,616.77,1,11.54,1,0,1,0,6,6,544,caution
J1746,C788,698.34,0,50.18,0,0,0,0,0,0,17,high_risk
J1747,C1075,3051.92,0,32.27,0,0,1,0,1,0,194,high_risk
J1748,C1123,600.44,1,22.04,0,0,1,1,6,6,938,safe
J1749,C666,373.4,1,15.35,4,1,1,1,4,4,1097,high_risk
J1750,C66,550.73,1,14.09,0,0,0,0,0,0,15,caution
J1751,C842,589.06,0,57.64,4,0,0,0,1,0,20,high_risk
J1752,C987,573.59,0,16.08,0,0,0,0,0,0,8,high_risk
J1753,C1013,554.58,1,21.9,0,0,1,1,9,9,1306,safe
J1754,C914,542.21,0,17.13,2,1,1,0,0,0,127,high_risk
J1755,C371,916.28,0,9.23,0,0,1,0,0,0,21,high_risk
J1756,C44,527.16,0,50.74,0,0,1,0,0,0,4,high_risk
J1757,C622,648.69,1,10.12,0,0,1,1,13,13,1941,safe
J1758,C891,506.37,0,74.06,0,0,0,0,0,0,17,high_risk
J1759,C10,568.32,1,26.51,1,0,1,0,13,13,1898,caution
J1760,C856,331.4,1,6.74,0,0,1,1,0,0,279,safe
J1761,C300,386.15,0,91.27,4,1,0,0,0,0,6,high_risk
J1762,C128,405.55,0,11.82,4,0,0,0,0,0,24,high_risk
J1763,C629,223.89,0,48.37,0,0,0,0,0,0,20,high_risk
J1764,C1126,528.32,0,63.74,0,0,0,0,1,0,232,high_risk
J1765,C403,1362.06,0,19.9,0,0,0,0,0,0,23,high_risk
J1766,C644,288.85,1,71.32,0,0,0,0,0,0,28,caution
J1767,C172,934.87,0,40.34,0,0,1,0,0,0,5,high_risk
J1768,C658,735.45,0,45.77,4,0,0,0,0,0,8,high_risk
J1769,C113,916.23,0,54.86,0,0,0,0,2,0,147,high_risk
J1770,C1115,493.31,0,38.51,0,0,1,1,0,0,1,high_risk
J1771,C1021,447.63,1,5.5,1,0,1,1,1,1,738,caution
J1772,C373,588.35,1,1.77,0,0,1,1,5,5,1590,safe
J1773,C902,586.35,1,8.28,0,0,1,0,3,3,617,caution
J1774,C663,442.63,1,9.66,3,0,1,1,0,0,5,caution
J1775,C944,1253.1,0,12.57,1,1,1,1,2,1,462,caution
J1776,C274,630.89,1,10.18,0,0,0,0,3,3,555,caution
J1777,C818,195.34,0,6.63,1,1,0,0,0,0,13,high_risk
J1778,C1115,628.59,0,13.26,0,0,0,0,7,4,958,caution
J1779,C211,452.23,1,16.91,0,0,1,1,4,4,1328,safe
J1780,C652,667.75,1,37.54,0,0,0,0,0,0,6,caution
